id,name,latitude,longitude,rating,price_level,googleMapsUri
ChIJB9NLUHEz-F8RxN1gI-3bIvQ,Musashi,36.570993699999995,136.6615239,4.4,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17591864906009861572&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJz6wpoHQz-F8RNwplNS4GH_A,Hayuwa,36.5725923,136.6663825,4.1,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17302555088914811447&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJCzGWsz8z-F8Rzo_h7N4ytnI,Noukabanzai Tonariya Nodoguro Rice Pot Specialty Restaurant,36.5708493,136.6560335,4.5,,https://maps.google.com/?cid=8265850099123457998&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJPcEwmWgz-F8RvYZkubyjRjY,Yoshihisa,36.574402899999995,136.64716869999998,4.1,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=3910993357377406653&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJWdC022gz-F8RbWMlhOwfP_M,Nouka Banzai Kyo,36.574995300000005,136.6498248,4.4,PRICE_LEVEL_MODERATE,https://maps.google.com/?cid=17527763375439045485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJHY0irHMz-F8RCZ4MT9DJeYY,Mifuku,36.572981000000006,136.66245659999998,4.6,PRICE_LEVEL_EXPENSIVE,https://maps.google.com/?cid=9689997969780940297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJzaTD0m8x8V8RM2pBpQutITc,Shiroyone Senmaida Rice Terraces,37.4255423,136.9995074,4.2,,https://maps.google.com/?cid=3972646611846261299&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ96V9h4zS8F8Rj-lxYGGuXtY,Totoro Rock,37.2364192,136.7006958,4.0,,https://maps.google.com/?cid=15446975505180518799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ__8_vnTK9l8RwjJxVUPTwag,Mitsuke Island,37.3962161,137.2470988,4.2,,https://maps.google.com/?cid=12160232755026801346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
ChIJ58pBR-m--F8RzkiV7IguXsg,松岡軒,36.063146499999995,136.213874,4.2,,https://maps.google.com/?cid=14438028621016025294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA
